Timestamp;BrowLowererL;BrowLowererR;CheekPuffL;CheekPuffR;CheekRaiserL;CheekRaiserR;CheekSuckL;CheekSuckR;ChinRaiserB;ChinRaiserT;DimplerL;DimplerR;EyesClosedL;EyesClosedR;EyesLookDownL;EyesLookDownR;EyesLookLeftL;EyesLookLeftR;EyesLookRightL;EyesLookRightR;EyesLookUpL;EyesLookUpR;InnerBrowRaiserL;InnerBrowRaiserR;JawDrop;JawSidewaysLeft;JawSidewaysRight;JawThrust;LidTightenerL;LidTightenerR;LipCornerDepressorL;LipCornerDepressorR;LipCornerPullerL;LipCornerPullerR;LipFunnelerLB;LipFunnelerLT;LipFunnelerRB;LipFunnelerRT;LipPressorL;LipPressorR;LipPuckerL;LipPuckerR;LipStretcherL;LipStretcherR;LipSuckLB;LipSuckLT;LipSuckRB;LipSuckRT;LipTightenerL;LipTightenerR;LipsToward;LowerLipDepressorL;LowerLipDepressorR;MouthLeft;MouthRight;NoseWrinklerL;NoseWrinklerR;OuterBrowRaiserL;OuterBrowRaiserR;UpperLidRaiserL;UpperLidRaiserR;UpperLipRaiserL;UpperLipRaiserR;TongueTipInterdental;TongueTipAlveolar;TongueFrontDorsalPalate;TongueMidDorsalPalate;TongueBackDorsalVelar;TongueOut;TongueRetreat
24,18395;0,0467;0,0018;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5269;0,3016;0,1018;0,2031;0,0000;0,0055;0,0808;0,0000;0,0000;0,0000;0,0056;0,0089;0,0000;0,0000;0,0000;0,0000;0,0098;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0447;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,21232;0,0291;0,0015;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5009;0,2876;0,1057;0,2002;0,0000;0,0000;0,0942;0,0080;0,0000;0,0000;0,0051;0,0100;0,0000;0,0000;0,0000;0,0000;0,0030;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0467;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,23792;0,0291;0,0015;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5009;0,2876;0,1057;0,2002;0,0000;0,0000;0,0942;0,0080;0,0000;0,0000;0,0051;0,0100;0,0000;0,0000;0,0000;0,0000;0,0030;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0467;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,2563;0,0294;0,0012;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4839;0,2846;0,1108;0,1995;0,0000;0,0000;0,0942;0,0080;0,0000;0,0000;0,0072;0,0109;0,0000;0,0000;0,0000;0,0000;0,0086;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0482;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,27394;0,0294;0,0012;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4839;0,2846;0,1108;0,1995;0,0000;0,0000;0,0942;0,0080;0,0000;0,0000;0,0072;0,0109;0,0000;0,0000;0,0000;0,0000;0,0086;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0482;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,28844;0,0244;0,0010;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4301;0,2759;0,1206;0,1890;0,0000;0,0000;0,0942;0,0080;0,0000;0,0000;0,0064;0,0084;0,0000;0,0000;0,0000;0,0000;0,0050;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0421;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,31232;0,0426;0,0009;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4887;0,2881;0,1031;0,1910;0,0000;0,0000;0,1012;0,0150;0,0000;0,0000;0,0057;0,0073;0,0000;0,0000;0,0000;0,0000;0,0484;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0404;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,3299;0,0426;0,0009;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4887;0,2881;0,1031;0,1910;0,0000;0,0000;0,1012;0,0150;0,0000;0,0000;0,0057;0,0073;0,0000;0,0000;0,0000;0,0000;0,0484;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0404;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,35483;0,0276;0,0008;0,0009;0,0017;0,0160;0,0070;0,0000;0,0000;0,0026;0,0021;0,0000;0,0000;0,4121;0,2506;0,1383;0,2090;0,0000;0,0000;0,1066;0,0204;0,0000;0,0000;0,0052;0,0064;0,0346;0,0017;0,0017;0,0004;0,0301;0,0000;0,0060;0,0065;0,0011;0,0000;0,0000;0,0110;0,0000;0,0113;0,0000;0,0000;0,0148;0,0147;0,0000;0,0000;0,0017;0,0034;0,0013;0,0023;0,0033;0,0017;0,0206;0,0000;0,0000;0,0017;0,0014;0,0005;0,0000;0,0000;0,0368;0,0000;0,0000;0,0002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,38029;0,0281;0,0006;0,0024;0,0034;0,0302;0,0151;0,0000;0,0000;0,0070;0,0065;0,0000;0,0000;0,4982;0,3216;0,1112;0,1933;0,0000;0,0000;0,1066;0,0204;0,0000;0,0000;0,0048;0,0057;0,0694;0,0034;0,0034;0,0005;0,0124;0,0000;0,0119;0,0154;0,0026;0,0000;0,0000;0,0228;0,0000;0,0230;0,0000;0,0000;0,0293;0,0309;0,0000;0,0000;0,0034;0,0076;0,0029;0,0068;0,0073;0,0034;0,0428;0,0000;0,0000;0,0034;0,0031;0,0005;0,0000;0,0000;0,0315;0,0000;0,0000;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,40593;0,0238;0,0005;0,0014;0,0017;0,0147;0,0079;0,0000;0,0000;0,0027;0,0025;0,0000;0,0000;0,4615;0,3286;0,1226;0,1855;0,0000;0,0000;0,1066;0,0204;0,0000;0,0000;0,0044;0,0076;0,0342;0,0017;0,0017;0,0010;0,0133;0,0000;0,0060;0,0069;0,0014;0,0000;0,0000;0,0108;0,0000;0,0116;0,0000;0,0000;0,0146;0,0150;0,0000;0,0000;0,0017;0,0040;0,0015;0,0026;0,0039;0,0017;0,0213;0,0000;0,0000;0,0017;0,0016;0,0002;0,0000;0,0000;0,0309;0,0000;0,0000;0,0009;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,4392;0,0238;0,0005;0,0014;0,0017;0,0147;0,0079;0,0000;0,0000;0,0027;0,0025;0,0000;0,0000;0,4615;0,3286;0,1226;0,1855;0,0000;0,0000;0,1066;0,0204;0,0000;0,0000;0,0044;0,0076;0,0342;0,0017;0,0017;0,0010;0,0133;0,0000;0,0060;0,0069;0,0014;0,0000;0,0000;0,0108;0,0000;0,0116;0,0000;0,0000;0,0146;0,0150;0,0000;0,0000;0,0017;0,0040;0,0015;0,0026;0,0039;0,0017;0,0213;0,0000;0,0000;0,0017;0,0016;0,0002;0,0000;0,0000;0,0309;0,0000;0,0000;0,0009;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,45808;0,0341;0,0004;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3722;0,2575;0,1492;0,2003;0,0000;0,0000;0,1106;0,0244;0,0000;0,0000;0,0041;0,0060;0,0000;0,0000;0,0000;0,0000;0,0239;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0208;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,47136;0,0341;0,0004;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3722;0,2575;0,1492;0,2003;0,0000;0,0000;0,1106;0,0244;0,0000;0,0000;0,0041;0,0060;0,0000;0,0000;0,0000;0,0000;0,0239;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0208;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,50804;0,0584;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5363;0,3556;0,0685;0,1376;0,0000;0,0000;0,0899;0,0037;0,0000;0,0000;0,0063;0,0074;0,0000;0,0000;0,0000;0,0000;0,0301;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0176;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,53721;0,0584;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5363;0,3556;0,0685;0,1376;0,0000;0,0000;0,0899;0,0037;0,0000;0,0000;0,0063;0,0074;0,0000;0,0000;0,0000;0,0000;0,0301;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0176;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,56462;0,0716;0,0042;0,0009;0,0017;0,0193;0,0094;0,0000;0,0000;0,0026;0,0048;0,0000;0,0000;0,5893;0,3921;0,0667;0,1445;0,0000;0,0000;0,0899;0,0037;0,0000;0,0000;0,0057;0,0065;0,0346;0,0017;0,0017;0,0002;0,0386;0,0024;0,0059;0,0044;0,0016;0,0000;0,0000;0,0092;0,0000;0,0110;0,0000;0,0000;0,0139;0,0149;0,0000;0,0000;0,0017;0,0028;0,0017;0,0028;0,0037;0,0017;0,0210;0,0000;0,0000;0,0017;0,0005;0,0016;0,0030;0,0000;0,0127;0,0000;0,0000;0,0015;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,59626;0,0728;0,0070;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5531;0,3624;0,0870;0,1712;0,0000;0,0000;0,0990;0,0129;0,0000;0,0000;0,0052;0,0082;0,0000;0,0000;0,0000;0,0000;0,0358;0,0016;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,62843;0,0701;0,0056;0,0003;0,0017;0,0183;0,0097;0,0000;0,0000;0,0026;0,0045;0,0000;0,0000;0,5782;0,3821;0,0719;0,1519;0,0000;0,0000;0,0990;0,0129;0,0000;0,0000;0,0072;0,0072;0,0347;0,0017;0,0017;0,0001;0,0342;0,0011;0,0050;0,0046;0,0017;0,0000;0,0000;0,0087;0,0000;0,0104;0,0000;0,0000;0,0128;0,0130;0,0000;0,0000;0,0017;0,0025;0,0008;0,0025;0,0026;0,0017;0,0207;0,0000;0,0000;0,0017;0,0001;0,0016;0,0021;0,0000;0,0101;0,0000;0,0000;0,0005;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,65684;0,0780;0,0046;0,0005;0,0051;0,0555;0,0277;0,0000;0,0000;0,0104;0,0131;0,0000;0,0000;0,6088;0,3353;0,0779;0,1984;0,0000;0,0000;0,0991;0,0129;0,0000;0,0000;0,0088;0,0087;0,1073;0,0051;0,0051;0,0028;0,0225;0,0007;0,0160;0,0156;0,0050;0,0000;0,0000;0,0278;0,0000;0,0310;0,0000;0,0000;0,0405;0,0443;0,0000;0,0000;0,0051;0,0099;0,0033;0,0102;0,0100;0,0051;0,0669;0,0000;0,0000;0,0051;0,0026;0,0050;0,0033;0,0000;0,0114;0,0000;0,0000;0,0008;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,67936;0,0775;0,0039;0,0018;0,0034;0,0372;0,0179;0,0000;0,0000;0,0077;0,0087;0,0000;0,0000;0,5182;0,2637;0,1036;0,2124;0,0000;0,0004;0,0859;0,0000;0,0000;0,0000;0,0076;0,0099;0,0687;0,0034;0,0034;0,0012;0,0509;0,0005;0,0146;0,0110;0,0034;0,0000;0,0000;0,0192;0,0000;0,0222;0,0000;0,0000;0,0252;0,0260;0,0000;0,0000;0,0034;0,0074;0,0026;0,0050;0,0074;0,0034;0,0429;0,0000;0,0000;0,0034;0,0025;0,0034;0,0027;0,0000;0,0155;0,0000;0,0000;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,70648;0,0775;0,0039;0,0018;0,0034;0,0372;0,0179;0,0000;0,0000;0,0077;0,0087;0,0000;0,0000;0,5182;0,2637;0,1036;0,2124;0,0000;0,0004;0,0859;0,0000;0,0000;0,0000;0,0076;0,0099;0,0687;0,0034;0,0034;0,0012;0,0509;0,0005;0,0146;0,0110;0,0034;0,0000;0,0000;0,0192;0,0000;0,0222;0,0000;0,0000;0,0252;0,0260;0,0000;0,0000;0,0034;0,0074;0,0026;0,0050;0,0074;0,0034;0,0429;0,0000;0,0000;0,0034;0,0025;0,0034;0,0027;0,0000;0,0155;0,0000;0,0000;0,0003;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,73161;0,0442;0,0031;0,0013;0,0017;0,0173;0,0088;0,0000;0,0000;0,0027;0,0028;0,0000;0,0000;0,3977;0,2080;0,1522;0,2269;0,0000;0,0000;0,1027;0,0165;0,0000;0,0000;0,0067;0,0084;0,0317;0,0017;0,0017;0,0004;0,0673;0,0003;0,0068;0,0057;0,0017;0,0000;0,0000;0,0090;0,0000;0,0107;0,0000;0,0000;0,0134;0,0135;0,0000;0,0000;0,0017;0,0039;0,0014;0,0021;0,0039;0,0017;0,0198;0,0000;0,0000;0,0017;0,0007;0,0017;0,0007;0,0000;0,0116;0,0000;0,0000;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,76281;0,0467;0,0027;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,4891;0,2680;0,1223;0,2208;0,0000;0,0004;0,0859;0,0000;0,0000;0,0000;0,0060;0,0073;0,0000;0,0000;0,0000;0,0000;0,0311;0,0002;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0127;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,78412;0,1098;0,0225;0,0012;0,0017;0,0191;0,0095;0,0000;0,0000;0,0081;0,0080;0,0000;0,0000;0,5597;0,3201;0,0942;0,2028;0,0000;0,0116;0,0747;0,0000;0,0000;0,0000;0,0054;0,0064;0,0368;0,0017;0,0017;0,0014;0,0622;0,0002;0,0063;0,0075;0,0017;0,0000;0,0000;0,0086;0,0000;0,0097;0,0000;0,0000;0,0141;0,0156;0,0000;0,0000;0,0017;0,0041;0,0016;0,0037;0,0041;0,0017;0,0229;0,0000;0,0000;0,0017;0,0006;0,0017;0,0014;0,0000;0,0136;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,81216;0,1055;0,0274;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5525;0,2916;0,0887;0,2009;0,0000;0,0115;0,0747;0,0000;0,0000;0,0000;0,0074;0,0051;0,0000;0,0000;0,0000;0,0000;0,0613;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0101;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,83791;0,1000;0,0207;0,0004;0,0017;0,0202;0,0100;0,0000;0,0000;0,0057;0,0054;0,0000;0,0000;0,5247;0,3037;0,0966;0,1942;0,0000;0,0086;0,0776;0,0000;0,0000;0,0000;0,0065;0,0041;0,0357;0,0017;0,0017;0,0005;0,0691;0,0001;0,0047;0,0049;0,0017;0,0000;0,0000;0,0069;0,0000;0,0091;0,0000;0,0000;0,0129;0,0131;0,0000;0,0000;0,0017;0,0042;0,0016;0,0022;0,0042;0,0017;0,0211;0,0000;0,0000;0,0017;0,0002;0,0017;0,0033;0,0000;0,0077;0,0000;0,0000;0,0005;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,86601;0,1000;0,0207;0,0004;0,0017;0,0202;0,0100;0,0000;0,0000;0,0057;0,0054;0,0000;0,0000;0,5247;0,3037;0,0966;0,1942;0,0000;0,0086;0,0776;0,0000;0,0000;0,0000;0,0065;0,0041;0,0357;0,0017;0,0017;0,0005;0,0691;0,0001;0,0047;0,0049;0,0017;0,0000;0,0000;0,0069;0,0000;0,0091;0,0000;0,0000;0,0129;0,0131;0,0000;0,0000;0,0017;0,0042;0,0016;0,0022;0,0042;0,0017;0,0211;0,0000;0,0000;0,0017;0,0002;0,0017;0,0033;0,0000;0,0077;0,0000;0,0000;0,0005;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,89193;0,0741;0,0157;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5265;0,3126;0,0960;0,1910;0,0000;0,0086;0,0776;0,0000;0,0000;0,0000;0,0058;0,0039;0,0000;0,0000;0,0000;0,0000;0,0458;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0060;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,91942;0,0703;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5381;0,4257;0,0756;0,1185;0,0000;0,0312;0,0550;0,0000;0,0000;0,0000;0,0053;0,0037;0,0000;0,0000;0,0000;0,0000;0,0229;0,0024;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0048;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,94002;0,0703;0,0123;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5381;0,4257;0,0756;0,1185;0,0000;0,0312;0,0550;0,0000;0,0000;0,0000;0,0053;0,0037;0,0000;0,0000;0,0000;0,0000;0,0229;0,0024;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0048;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,96631;0,0675;0,0097;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5088;0,3550;0,1011;0,1710;0,0000;0,0312;0,0550;0,0000;0,0000;0,0000;0,0048;0,0035;0,0000;0,0000;0,0000;0,0000;0,0275;0,0016;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0077;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
24,99428;0,0693;0,0078;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5516;0,3511;0,0655;0,1417;0,0000;0,0213;0,0649;0,0000;0,0000;0,0000;0,0070;0,0034;0,0000;0,0000;0,0000;0,0000;0,0887;0,0011;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0098;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
25,01961;0,1003;0,0177;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,5307;0,3068;0,0980;0,1980;0,0000;0,0100;0,0763;0,0000;0,0000;0,0000;0,0086;0,0060;0,0000;0,0000;0,0000;0,0000;0,0528;0,0007;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0192;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
25,04691;0,0987;0,0240;0,0000;0,0017;0,0189;0,0094;0,0000;0,0000;0,0049;0,0044;0,0000;0,0000;0,4591;0,3132;0,1196;0,1871;0,0000;0,0100;0,0763;0,0000;0,0000;0,0000;0,0075;0,0054;0,0355;0,0017;0,0017;0,0001;0,0575;0,0005;0,0049;0,0047;0,0008;0,0000;0,0000;0,0060;0,0000;0,0086;0,0000;0,0000;0,0124;0,0125;0,0000;0,0000;0,0017;0,0041;0,0017;0,0040;0,0036;0,0019;0,0211;0,0000;0,0000;0,0017;0,0010;0,0015;0,0005;0,0000;0,0189;0,0000;0,0000;0,0008;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
25,07355;0,0987;0,0240;0,0000;0,0017;0,0189;0,0094;0,0000;0,0000;0,0049;0,0044;0,0000;0,0000;0,4591;0,3132;0,1196;0,1871;0,0000;0,0100;0,0763;0,0000;0,0000;0,0000;0,0075;0,0054;0,0355;0,0017;0,0017;0,0001;0,0575;0,0005;0,0049;0,0047;0,0008;0,0000;0,0000;0,0060;0,0000;0,0086;0,0000;0,0000;0,0124;0,0125;0,0000;0,0000;0,0017;0,0041;0,0017;0,0040;0,0036;0,0019;0,0211;0,0000;0,0000;0,0017;0,0010;0,0015;0,0005;0,0000;0,0189;0,0000;0,0000;0,0008;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
25,10712;0,0799;0,0207;0,0000;0,0051;0,0564;0,0277;0,0000;0,0000;0,0149;0,0166;0,0000;0,0000;0,4172;0,2482;0,1491;0,2234;0,0000;0,0094;0,0768;0,0000;0,0000;0,0000;0,0059;0,0040;0,1065;0,0051;0,0051;0,0001;0,0515;0,0002;0,0167;0,0166;0,0039;0,0000;0,0000;0,0236;0,0000;0,0280;0,0000;0,0000;0,0362;0,0378;0,0000;0,0000;0,0051;0,0146;0,0051;0,0125;0,0121;0,0053;0,0631;0,0000;0,0000;0,0051;0,0033;0,0049;0,0028;0,0000;0,0108;0,0000;0,0000;0,0032;0,0028;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
